Item name, item ID, item URL, item found on GE
Tanzanite mutagen,13200,https://secure.runescape.com/m=itemdb_oldschool/Tanzanite+mutagen/viewitem?obj=13200,false
Ice cream easter egg,26928,https://secure.runescape.com/m=itemdb_oldschool/Ice+cream+easter+egg/viewitem?obj=26928,false
Wooden chair (Mahogany Homes),24930,https://secure.runescape.com/m=itemdb_oldschool/Wooden+chair+(Mahogany+Homes)Wooden chair %28Mahogany Homes)Wooden chair (Mahogany Homes%29/viewitem?obj=24930,false
Fighting boots,9006,https://secure.runescape.com/m=itemdb_oldschool/Fighting+boots/viewitem?obj=9006,false
Decorative blood,8125,https://secure.runescape.com/m=itemdb_oldschool/Decorative+blood/viewitem?obj=8125,false
Spirit angler waders,25596,https://secure.runescape.com/m=itemdb_oldschool/Spirit+angler+waders/viewitem?obj=25596,false
Coin pouch#Knight of Ardougne,22531,https://secure.runescape.com/m=itemdb_oldschool/Coin+pouch#Knight+of+Ardougne/viewitem?obj=22531,false
Seers ring (i) (Last Man Standing),23624,https://secure.runescape.com/m=itemdb_oldschool/Seers+ring+(i)+(Last+Man+Standing)Seers ring %28i) %28Last Man Standing)Seers ring (i%29 (Last Man Standing%29/viewitem?obj=23624,false
Corrupted scythe of vitur#Uncharged,28545,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+scythe+of+vitur#Uncharged/viewitem?obj=28545,false
Bounty hunter ornament kit,28017,https://secure.runescape.com/m=itemdb_oldschool/Bounty+hunter+ornament+kit/viewitem?obj=28017,false
Red boots,2904,https://secure.runescape.com/m=itemdb_oldschool/Red+boots/viewitem?obj=2904,false
Mith grapple tip,9416,https://secure.runescape.com/m=itemdb_oldschool/Mith+grapple+tip/viewitem?obj=9416,false
Xeric's aid (-)#(1),20973,https://secure.runescape.com/m=itemdb_oldschool/Xeric's+aid+(-)#(1)Xeric%27s aid (-)#(1)Xeric's aid %28-)#%281)Xeric's aid (-%29#(1%29/viewitem?obj=20973,false
Directions,6770,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=6770,false
Clue bottle (elite),13651,https://secure.runescape.com/m=itemdb_oldschool/Clue+bottle+(elite)Clue bottle %28elite)Clue bottle (elite%29/viewitem?obj=13651,false
Corrupted morrigan's leather chaps (bh)#Activated,27849,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+morrigan's+leather+chaps+(bh)#ActivatedCorrupted morrigan%27s leather chaps (bh)#ActivatedCorrupted morrigan's leather chaps %28bh)#ActivatedCorrupted morrigan's leather chaps (bh%29#Activated/viewitem?obj=27849,false
Frozen key (The Fremennik Trials),3741,https://secure.runescape.com/m=itemdb_oldschool/Frozen+key+(The+Fremennik+Trials)Frozen key %28The Fremennik Trials)Frozen key (The Fremennik Trials%29/viewitem?obj=3741,false
Shattered relics rune trophy,26513,https://secure.runescape.com/m=itemdb_oldschool/Shattered+relics+rune+trophy/viewitem?obj=26513,false
Damp sticks,1467,https://secure.runescape.com/m=itemdb_oldschool/Damp+sticks/viewitem?obj=1467,false
Team-35 cape,4383,https://secure.runescape.com/m=itemdb_oldschool/Team-35+cape/viewitem?obj=4383,true
Crystal legs (Crwys)#Active,27761,https://secure.runescape.com/m=itemdb_oldschool/Crystal+legs+(Crwys)#ActiveCrystal legs %28Crwys)#ActiveCrystal legs (Crwys%29#Active/viewitem?obj=27761,false
Sigil of enhanced harvest#Attuned,26017,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+enhanced+harvest#Attuned/viewitem?obj=26017,false
Present,6542,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=6542,false
Large teak bed,8035,https://secure.runescape.com/m=itemdb_oldschool/Large+teak+bed/viewitem?obj=8035,false
Steel brutal,4783,https://secure.runescape.com/m=itemdb_oldschool/Steel+brutal/viewitem?obj=4783,false
Cattleprod,278,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=278,false
Teak plank,8780,https://secure.runescape.com/m=itemdb_oldschool/Teak+plank/viewitem?obj=8780,false
Drakan's medallion,22400,https://secure.runescape.com/m=itemdb_oldschool/Drakan's+medallionDrakan%27s medallion/viewitem?obj=22400,false
Bronze speedrun trophy,27418,https://secure.runescape.com/m=itemdb_oldschool/Bronze+speedrun+trophy/viewitem?obj=27418,false
Blue robe top,640,https://secure.runescape.com/m=itemdb_oldschool/Blue+robe+top/viewitem?obj=640,false
Clue scroll (medium) - 11.41N 14.58E,3586,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(medium)+-+11.41N+14.58EClue scroll %28medium) - 11.41N 14.58EClue scroll (medium%29 - 11.41N 14.58E/viewitem?obj=3586,false
Teak wardrobe,9831,https://secure.runescape.com/m=itemdb_oldschool/Teak+wardrobe/viewitem?obj=9831,false
Blood ancient sceptre#Normal,28260,https://secure.runescape.com/m=itemdb_oldschool/Blood+ancient+sceptre#Normal/viewitem?obj=28260,false
Vial (The Gauntlet),23879,https://secure.runescape.com/m=itemdb_oldschool/Vial+(The+Gauntlet)Vial %28The Gauntlet)Vial (The Gauntlet%29/viewitem?obj=23879,false
Corrupted ore,23837,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+ore/viewitem?obj=23837,false
Xeric's aid (-)#(2),20974,https://secure.runescape.com/m=itemdb_oldschool/Xeric's+aid+(-)#(2)Xeric%27s aid (-)#(2)Xeric's aid %28-)#%282)Xeric's aid (-%29#(2%29/viewitem?obj=20974,false
Splitbark gauntlets,3391,https://secure.runescape.com/m=itemdb_oldschool/Splitbark+gauntlets/viewitem?obj=3391,false
Fishbowl#Water,6668,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=6668,false
Corrupted orb,23833,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+orb/viewitem?obj=23833,false
Tan cavalier,2639,https://secure.runescape.com/m=itemdb_oldschool/Tan+cavalier/viewitem?obj=2639,false
Green marionette (legs),6882,https://secure.runescape.com/m=itemdb_oldschool/Green+marionette+(legs)Green marionette %28legs)Green marionette (legs%29/viewitem?obj=6882,false
Book on costumes,5065,https://secure.runescape.com/m=itemdb_oldschool/Book+on+costumes/viewitem?obj=5065,false
Red icon#Dali,25242,https://secure.runescape.com/m=itemdb_oldschool/Red+icon#Dali/viewitem?obj=25242,false
Fletching hood,9785,https://secure.runescape.com/m=itemdb_oldschool/Fletching+hood/viewitem?obj=9785,false
Powder grey pumpkin (2024 Halloween event)#Evil,30225,https://secure.runescape.com/m=itemdb_oldschool/Powder+grey+pumpkin+(2024+Halloween+event)#EvilPowder grey pumpkin %282024 Halloween event)#EvilPowder grey pumpkin (2024 Halloween event%29#Evil/viewitem?obj=30225,false
Shadow ancient sceptre#Broken,28244,https://secure.runescape.com/m=itemdb_oldschool/Shadow+ancient+sceptre#Broken/viewitem?obj=28244,false
Flared trousers,10394,https://secure.runescape.com/m=itemdb_oldschool/Flared+trousers/viewitem?obj=10394,false
Sink#In use,8232,https://secure.runescape.com/m=itemdb_oldschool/Sink#In+use/viewitem?obj=8232,false
White plateskirt,6627,https://secure.runescape.com/m=itemdb_oldschool/White+plateskirt/viewitem?obj=6627,false
Star bauble#Unpainted,6822,https://secure.runescape.com/m=itemdb_oldschool/Star+bauble#Unpainted/viewitem?obj=6822,false
Dark green pumpkin (2024 Halloween event)#Uncarved,30167,https://secure.runescape.com/m=itemdb_oldschool/Dark+green+pumpkin+(2024+Halloween+event)#UncarvedDark green pumpkin %282024 Halloween event)#UncarvedDark green pumpkin (2024 Halloween event%29#Uncarved/viewitem?obj=30167,false
Adamantite limbs,9429,https://secure.runescape.com/m=itemdb_oldschool/Adamantite+limbs/viewitem?obj=9429,false
Fresh crab shell,7538,https://secure.runescape.com/m=itemdb_oldschool/Fresh+crab+shell/viewitem?obj=7538,false
Music sheet,11198,https://secure.runescape.com/m=itemdb_oldschool/Music+sheet/viewitem?obj=11198,false
Threatening note,29926,https://secure.runescape.com/m=itemdb_oldschool/Threatening+note/viewitem?obj=29926,false
Broken arrow,687,https://secure.runescape.com/m=itemdb_oldschool/Broken+arrow/viewitem?obj=687,false
Gilded clock (flatpack),8594,https://secure.runescape.com/m=itemdb_oldschool/Gilded+clock+(flatpack)Gilded clock %28flatpack)Gilded clock (flatpack%29/viewitem?obj=8594,false
Amulet mould,1595,https://secure.runescape.com/m=itemdb_oldschool/Amulet+mould/viewitem?obj=1595,false
Clue scroll (hard) - 03.45S 22.45E,3552,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(hard)+-+03.45S+22.45EClue scroll %28hard) - 03.45S 22.45EClue scroll (hard%29 - 03.45S 22.45E/viewitem?obj=3552,false
Dni23 legs tornskirt,29770,https://secure.runescape.com/m=itemdb_oldschool/Dni23+legs+tornskirt/viewitem?obj=29770,false
Oak trophy case#Closed,25353,https://secure.runescape.com/m=itemdb_oldschool/Oak+trophy+case#Closed/viewitem?obj=25353,false
Hardcore group ironman platelegs,26180,https://secure.runescape.com/m=itemdb_oldschool/Hardcore+group+ironman+platelegs/viewitem?obj=26180,false
Defender icon#Mutton,23470,https://secure.runescape.com/m=itemdb_oldschool/Defender+icon#Mutton/viewitem?obj=23470,false
Giant squirrel#Giant,20659,https://secure.runescape.com/m=itemdb_oldschool/Giant+squirrel#Giant/viewitem?obj=20659,false
Orange pumpkin#Angry,30269,https://secure.runescape.com/m=itemdb_oldschool/Orange+pumpkin#Angry/viewitem?obj=30269,false
Spottier cape#Inventory,10071,https://secure.runescape.com/m=itemdb_oldschool/Spottier+cape#Inventory/viewitem?obj=10071,false
Scroll (Making History),6758,https://secure.runescape.com/m=itemdb_oldschool/Scroll+(Making+History)Scroll %28Making History)Scroll (Making History%29/viewitem?obj=6758,false
Clue scroll (elite) - I am the one who watches the giants,12144,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(elite)+-+I+am+the+one+who+watches+the+giantsClue scroll %28elite) - I am the one who watches the giantsClue scroll (elite%29 - I am the one who watches the giants/viewitem?obj=12144,false
Crystal legs (Iorwerth)#Active,27725,https://secure.runescape.com/m=itemdb_oldschool/Crystal+legs+(Iorwerth)#ActiveCrystal legs %28Iorwerth)#ActiveCrystal legs (Iorwerth%29#Active/viewitem?obj=27725,false
Bucket,1925,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=1925,false
Easter egg (2013 Easter event)#Green,11029,https://secure.runescape.com/m=itemdb_oldschool/Easter+egg+(2013+Easter+event)#GreenEaster egg %282013 Easter event)#GreenEaster egg (2013 Easter event%29#Green/viewitem?obj=11029,false
Explosive potion (Song of the Elves),23818,https://secure.runescape.com/m=itemdb_oldschool/Explosive+potion+(Song+of+the+Elves)Explosive potion %28Song of the Elves)Explosive potion (Song of the Elves%29/viewitem?obj=23818,false
Cornflour#Tradeable,7466,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=7466,false
Holos-arder poison,28353,https://secure.runescape.com/m=itemdb_oldschool/Holos-arder+poison/viewitem?obj=28353,false
Giant rat bone#Unpolished,7824,https://secure.runescape.com/m=itemdb_oldschool/Giant+rat+bone#Unpolished/viewitem?obj=7824,false
Violet square,9623,https://secure.runescape.com/m=itemdb_oldschool/Violet+square/viewitem?obj=9623,false
Medium fossilised limbs,21580,https://secure.runescape.com/m=itemdb_oldschool/Medium+fossilised+limbs/viewitem?obj=21580,false
Nightshade,27790,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=27790,false
Clue scroll (medium) - A HEART,19758,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(medium)+-+A+HEARTClue scroll %28medium) - A HEARTClue scroll (medium%29 - A HEART/viewitem?obj=19758,false
Coin pouch#Watchman,22533,https://secure.runescape.com/m=itemdb_oldschool/Coin+pouch#Watchman/viewitem?obj=22533,false
Clueless scroll,20249,https://secure.runescape.com/m=itemdb_oldschool/Clueless+scroll/viewitem?obj=20249,false
Shortbow (u),50,https://secure.runescape.com/m=itemdb_oldschool/Shortbow+(u)Shortbow %28u)Shortbow (u%29/viewitem?obj=50,false
Zul-andra teleport,12938,https://secure.runescape.com/m=itemdb_oldschool/Zul-andra+teleport/viewitem?obj=12938,false
Dream vial#Herb,11153,https://secure.runescape.com/m=itemdb_oldschool/Dream+vial#Herb/viewitem?obj=11153,false
Pot of tea (trimmed)#4 cups,7716,https://secure.runescape.com/m=itemdb_oldschool/Pot+of+tea+(trimmed)#4+cupsPot of tea %28trimmed)#4 cupsPot of tea (trimmed%29#4 cups/viewitem?obj=7716,false
Gold bar,2357,https://secure.runescape.com/m=itemdb_oldschool/Gold+bar/viewitem?obj=2357,false
Winter sq'irk,10847,https://secure.runescape.com/m=itemdb_oldschool/Winter+sq'irkWinter sq%27irk/viewitem?obj=10847,false
Clue scroll (hard) - CIS0009,19880,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(hard)+-+CIS0009Clue scroll %28hard) - CIS0009Clue scroll (hard%29 - CIS0009/viewitem?obj=19880,false
Cup of tea (nettle),4242,https://secure.runescape.com/m=itemdb_oldschool/Cup+of+tea+(nettle)Cup of tea %28nettle)Cup of tea (nettle%29/viewitem?obj=4242,false
Rangers' tunic (Last Man Standing),27179,https://secure.runescape.com/m=itemdb_oldschool/Rangers'+tunic+(Last+Man+Standing)Rangers%27 tunic (Last Man Standing)Rangers' tunic %28Last Man Standing)Rangers' tunic (Last Man Standing%29/viewitem?obj=27179,false
Silver ore fragment,21533,https://secure.runescape.com/m=itemdb_oldschool/Silver+ore+fragment/viewitem?obj=21533,false
Gold key crimson,25428,https://secure.runescape.com/m=itemdb_oldschool/Gold+key+crimson/viewitem?obj=25428,false
Ultor vestige,28285,https://secure.runescape.com/m=itemdb_oldschool/Ultor+vestige/viewitem?obj=28285,false
Log basket#Open,28142,https://secure.runescape.com/m=itemdb_oldschool/Log+basket#Open/viewitem?obj=28142,false
Miscellaneous key,1586,https://secure.runescape.com/m=itemdb_oldschool/Miscellaneous+key/viewitem?obj=1586,false
Adamant bolts#Poison,9290,https://secure.runescape.com/m=itemdb_oldschool/Adamant+bolts#Poison/viewitem?obj=9290,false
Ixcoztic white,29952,https://secure.runescape.com/m=itemdb_oldschool/Ixcoztic+white/viewitem?obj=29952,false
Green dragonhide set,12865,https://secure.runescape.com/m=itemdb_oldschool/Green+dragonhide+set/viewitem?obj=12865,false
Wilderness crabs teleport,24251,https://secure.runescape.com/m=itemdb_oldschool/Wilderness+crabs+teleport/viewitem?obj=24251,false
Iron dagger#(p+),5668,https://secure.runescape.com/m=itemdb_oldschool/Iron+dagger#(p+)Iron dagger#%28p+)Iron dagger#(p+%29/viewitem?obj=5668,false
Red icon#Waxed moustache,25241,https://secure.runescape.com/m=itemdb_oldschool/Red+icon#Waxed+moustache/viewitem?obj=25241,false
Crystalline portal nexus#Regular,22707,https://secure.runescape.com/m=itemdb_oldschool/Crystalline+portal+nexus#Regular/viewitem?obj=22707,false
Sigil of supreme stamina#Un-attuned,26120,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+supreme+stamina#Un-attuned/viewitem?obj=26120,false
Quest list (Construction),20633,https://secure.runescape.com/m=itemdb_oldschool/Quest+list+(Construction)Quest list %28Construction)Quest list (Construction%29/viewitem?obj=20633,false
Pharaoh's sceptre#Uncharged,26945,https://secure.runescape.com/m=itemdb_oldschool/Pharaoh's+sceptre#UnchargedPharaoh%27s sceptre#Uncharged/viewitem?obj=26945,false
Anti-venom#(1),12911,https://secure.runescape.com/m=itemdb_oldschool/Anti-venom#%281)Anti-venom#(1%29/viewitem?obj=12911,false
Baby chinchompa#Gold,13326,https://secure.runescape.com/m=itemdb_oldschool/Baby+chinchompa#Gold/viewitem?obj=13326,false
Clue scroll (easy) - The hand ain't listening,19824,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(easy)+-+The+hand+ain't+listeningClue scroll (easy) - The hand ain%27t listeningClue scroll %28easy) - The hand ain't listeningClue scroll (easy%29 - The hand ain't listening/viewitem?obj=19824,false
Saradomin's blessed sword#Charged,12808,https://secure.runescape.com/m=itemdb_oldschool/Saradomin's+blessed+sword#ChargedSaradomin%27s blessed sword#Charged/viewitem?obj=12808,false
Emerald key#Quest,21054,https://secure.runescape.com/m=itemdb_oldschool/Emerald+key#Quest/viewitem?obj=21054,false
Bowl of blue water,8974,https://secure.runescape.com/m=itemdb_oldschool/Bowl+of+blue+water/viewitem?obj=8974,false
Paragraph of text,21674,https://secure.runescape.com/m=itemdb_oldschool/Paragraph+of+text/viewitem?obj=21674,false
Keldagrim portrait,7997,https://secure.runescape.com/m=itemdb_oldschool/Keldagrim+portrait/viewitem?obj=7997,false
Mud battlestaff,6562,https://secure.runescape.com/m=itemdb_oldschool/Mud+battlestaff/viewitem?obj=6562,false
Onyx necklace,6577,https://secure.runescape.com/m=itemdb_oldschool/Onyx+necklace/viewitem?obj=6577,false
Soulflame horn,30759,https://secure.runescape.com/m=itemdb_oldschool/Soulflame+horn/viewitem?obj=30759,false
Tea flask (animation item)#2,10861,https://secure.runescape.com/m=itemdb_oldschool/Tea+flask+(animation+item)#2Tea flask %28animation item)#2Tea flask (animation item%29#2/viewitem?obj=10861,false
Contract of catalyst acquisition,30831,https://secure.runescape.com/m=itemdb_oldschool/Contract+of+catalyst+acquisition/viewitem?obj=30831,false
Tea flask (animation item)#1,10860,https://secure.runescape.com/m=itemdb_oldschool/Tea+flask+(animation+item)#1Tea flask %28animation item)#1Tea flask (animation item%29#1/viewitem?obj=10860,false
Crystal crown (Crwys),23919,https://secure.runescape.com/m=itemdb_oldschool/Crystal+crown+(Crwys)Crystal crown %28Crwys)Crystal crown (Crwys%29/viewitem?obj=23919,false
Saradomin chaps (Last Man Standing),27182,https://secure.runescape.com/m=itemdb_oldschool/Saradomin+chaps+(Last+Man+Standing)Saradomin chaps %28Last Man Standing)Saradomin chaps (Last Man Standing%29/viewitem?obj=27182,false
Oak shaving stand,8046,https://secure.runescape.com/m=itemdb_oldschool/Oak+shaving+stand/viewitem?obj=8046,false
Spell (unobtainable item)#Lvl-4 Enchant,3305,https://secure.runescape.com/m=itemdb_oldschool/Spell+(unobtainable+item)#Lvl-4+EnchantSpell %28unobtainable item)#Lvl-4 EnchantSpell (unobtainable item%29#Lvl-4 Enchant/viewitem?obj=3305,false
Roe,11324,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=11324,false
Chitin,29643,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=29643,true
Basilisk bone#Polished,7901,https://secure.runescape.com/m=itemdb_oldschool/Basilisk+bone#Polished/viewitem?obj=7901,false
Steel heraldic helm (Arrav),8682,https://secure.runescape.com/m=itemdb_oldschool/Steel+heraldic+helm+(Arrav)Steel heraldic helm %28Arrav)Steel heraldic helm (Arrav%29/viewitem?obj=8682,false
Rejuvenation pool#Regular,20641,https://secure.runescape.com/m=itemdb_oldschool/Rejuvenation+pool#Regular/viewitem?obj=20641,false
Redberry pie#Half,2333,https://secure.runescape.com/m=itemdb_oldschool/Redberry+pie#Half/viewitem?obj=2333,false
Marble altar#Saradomin,8067,https://secure.runescape.com/m=itemdb_oldschool/Marble+altar#Saradomin/viewitem?obj=8067,false
Violet circle,9621,https://secure.runescape.com/m=itemdb_oldschool/Violet+circle/viewitem?obj=9621,false
Palm sapling,5502,https://secure.runescape.com/m=itemdb_oldschool/Palm+sapling/viewitem?obj=5502,false
Granite hammer,21742,https://secure.runescape.com/m=itemdb_oldschool/Granite+hammer/viewitem?obj=21742,false
Shirt (lilac),5034,https://secure.runescape.com/m=itemdb_oldschool/Shirt+(lilac)Shirt %28lilac)Shirt (lilac%29/viewitem?obj=5034,false
Chompy bird hat (ogre bowman),2978,https://secure.runescape.com/m=itemdb_oldschool/Chompy+bird+hat+(ogre+bowman)Chompy bird hat %28ogre bowman)Chompy bird hat (ogre bowman%29/viewitem?obj=2978,false
Purple rainbow strand,21313,https://secure.runescape.com/m=itemdb_oldschool/Purple+rainbow+strand/viewitem?obj=21313,false
Marble altar#Gnome child,8067,https://secure.runescape.com/m=itemdb_oldschool/Marble+altar#Gnome+child/viewitem?obj=8067,false
Skeleton mask,9925,https://secure.runescape.com/m=itemdb_oldschool/Skeleton+mask/viewitem?obj=9925,false
Sickle mould,2976,https://secure.runescape.com/m=itemdb_oldschool/Sickle+mould/viewitem?obj=2976,false
Broad arrowheads,11874,https://secure.runescape.com/m=itemdb_oldschool/Broad+arrowheads/viewitem?obj=11874,false
Training shield,9704,https://secure.runescape.com/m=itemdb_oldschool/Training+shield/viewitem?obj=9704,false
Dni23 torso twotoned,29696,https://secure.runescape.com/m=itemdb_oldschool/Dni23+torso+twotoned/viewitem?obj=29696,false
Candle lantern#Unlit (white candle),4529,https://secure.runescape.com/m=itemdb_oldschool/Candle+lantern#Unlit+(white+candle)Candle lantern#Unlit %28white candle)Candle lantern#Unlit (white candle%29/viewitem?obj=4529,false
Purple flowers,2468,https://secure.runescape.com/m=itemdb_oldschool/Purple+flowers/viewitem?obj=2468,false
Mind shield,9731,https://secure.runescape.com/m=itemdb_oldschool/Mind+shield/viewitem?obj=9731,false
Scroll box (beginner),24361,https://secure.runescape.com/m=itemdb_oldschool/Scroll+box+(beginner)Scroll box %28beginner)Scroll box (beginner%29/viewitem?obj=24361,false
Dwarven stout (keg)#4 pints,5777,https://secure.runescape.com/m=itemdb_oldschool/Dwarven+stout+(keg)#4+pintsDwarven stout %28keg)#4 pintsDwarven stout (keg%29#4 pints/viewitem?obj=5777,false
Part fish pie (cod),7184,https://secure.runescape.com/m=itemdb_oldschool/Part+fish+pie+(cod)Part fish pie %28cod)Part fish pie (cod%29/viewitem?obj=7184,false
Burnt bat,20869,https://secure.runescape.com/m=itemdb_oldschool/Burnt+bat/viewitem?obj=20869,false
Easter hat,26937,https://secure.runescape.com/m=itemdb_oldschool/Easter+hat/viewitem?obj=26937,false
Heart crystal#Inactive,744,https://secure.runescape.com/m=itemdb_oldschool/Heart+crystal#Inactive/viewitem?obj=744,false
Festive holly,26272,https://secure.runescape.com/m=itemdb_oldschool/Festive+holly/viewitem?obj=26272,false
Clue scroll (medium) - 00.20S 23.15E,7313,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(medium)+-+00.20S+23.15EClue scroll %28medium) - 00.20S 23.15EClue scroll (medium%29 - 00.20S 23.15E/viewitem?obj=7313,false
Fish food,272,https://secure.runescape.com/m=itemdb_oldschool/Fish+food/viewitem?obj=272,false
Ancestral robe bottom (Last Man Standing),27194,https://secure.runescape.com/m=itemdb_oldschool/Ancestral+robe+bottom+(Last+Man+Standing)Ancestral robe bottom %28Last Man Standing)Ancestral robe bottom (Last Man Standing%29/viewitem?obj=27194,false
Burnt manta ray,393,https://secure.runescape.com/m=itemdb_oldschool/Burnt+manta+ray/viewitem?obj=393,false
Festive flour,24436,https://secure.runescape.com/m=itemdb_oldschool/Festive+flour/viewitem?obj=24436,false
Toy ship,3721,https://secure.runescape.com/m=itemdb_oldschool/Toy+ship/viewitem?obj=3721,false
Steam rune,4694,https://secure.runescape.com/m=itemdb_oldschool/Steam+rune/viewitem?obj=4694,false
Frozen key piece (armadyl),26358,https://secure.runescape.com/m=itemdb_oldschool/Frozen+key+piece+(armadyl)Frozen key piece %28armadyl)Frozen key piece (armadyl%29/viewitem?obj=26358,false
Spell (unobtainable item)#Tele Group Khazard,9121,https://secure.runescape.com/m=itemdb_oldschool/Spell+(unobtainable+item)#Tele+Group+KhazardSpell %28unobtainable item)#Tele Group KhazardSpell (unobtainable item%29#Tele Group Khazard/viewitem?obj=9121,false
Team-42 cape,4397,https://secure.runescape.com/m=itemdb_oldschool/Team-42+cape/viewitem?obj=4397,false
Dreamy lamp,11157,https://secure.runescape.com/m=itemdb_oldschool/Dreamy+lamp/viewitem?obj=11157,false
Venator vestige,28283,https://secure.runescape.com/m=itemdb_oldschool/Venator+vestige/viewitem?obj=28283,false
Leprechaun hat,12359,https://secure.runescape.com/m=itemdb_oldschool/Leprechaun+hat/viewitem?obj=12359,false
Mole claw,7416,https://secure.runescape.com/m=itemdb_oldschool/Mole+claw/viewitem?obj=7416,false
Incomplete stew#Meat,1999,https://secure.runescape.com/m=itemdb_oldschool/Incomplete+stew#Meat/viewitem?obj=1999,false
Glove rack,8028,https://secure.runescape.com/m=itemdb_oldschool/Glove+rack/viewitem?obj=8028,false
Scroll box (hard),24364,https://secure.runescape.com/m=itemdb_oldschool/Scroll+box+(hard)Scroll box %28hard)Scroll box (hard%29/viewitem?obj=24364,false
Unfinished bowl (chocolate bomb, historical)#Cream 1,2181,https://secure.runescape.com/m=itemdb_oldschool/Unfinished+bowl+(chocolate+bomb,+historical)#Cream+1Unfinished bowl %28chocolate bomb, historical)#Cream 1Unfinished bowl (chocolate bomb, historical%29#Cream 1/viewitem?obj=2181,false
Unfinished bowl (chocolate bomb, historical)#Cream 2,2183,https://secure.runescape.com/m=itemdb_oldschool/Unfinished+bowl+(chocolate+bomb,+historical)#Cream+2Unfinished bowl %28chocolate bomb, historical)#Cream 2Unfinished bowl (chocolate bomb, historical%29#Cream 2/viewitem?obj=2183,false
Pineapple seedling#Watered,5492,https://secure.runescape.com/m=itemdb_oldschool/Pineapple+seedling#Watered/viewitem?obj=5492,false
Statius's platelegs (Deadman Mode),22631,https://secure.runescape.com/m=itemdb_oldschool/Statius's+platelegs+(Deadman+Mode)Statius%27s platelegs (Deadman Mode)Statius's platelegs %28Deadman Mode)Statius's platelegs (Deadman Mode%29/viewitem?obj=22631,false
Red pumpkin#Sad,30281,https://secure.runescape.com/m=itemdb_oldschool/Red+pumpkin#Sad/viewitem?obj=30281,false
Bedsheet#Ectoplasm,4285,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=4285,false
Oak telescope,8348,https://secure.runescape.com/m=itemdb_oldschool/Oak+telescope/viewitem?obj=8348,false
Bronze arrow#(p),883,https://secure.runescape.com/m=itemdb_oldschool/Bronze+arrow#(p)Bronze arrow#%28p)Bronze arrow#(p%29/viewitem?obj=883,false
Elemental helmet,9729,https://secure.runescape.com/m=itemdb_oldschool/Elemental+helmet/viewitem?obj=9729,false
Spell (unobtainable item)#Camelot Teleport,3296,https://secure.runescape.com/m=itemdb_oldschool/Spell+(unobtainable+item)#Camelot+TeleportSpell %28unobtainable item)#Camelot TeleportSpell (unobtainable item%29#Camelot Teleport/viewitem?obj=3296,false
Adamant helm (h4),10302,https://secure.runescape.com/m=itemdb_oldschool/Adamant+helm+(h4)Adamant helm %28h4)Adamant helm (h4%29/viewitem?obj=10302,false
Nice hedge,8204,https://secure.runescape.com/m=itemdb_oldschool/Nice+hedge/viewitem?obj=8204,false
Jogre bone#Unpolished,7845,https://secure.runescape.com/m=itemdb_oldschool/Jogre+bone#Unpolished/viewitem?obj=7845,false
Slayer's staff,4170,https://secure.runescape.com/m=itemdb_oldschool/Slayer's+staffSlayer%27s staff/viewitem?obj=4170,false
Sealed vase#Water,3740,https://secure.runescape.com/m=itemdb_oldschool/Sealed+vase#Water/viewitem?obj=3740,false
Decorative sword (gold)#Broken,20483,https://secure.runescape.com/m=itemdb_oldschool/Decorative+sword+(gold)#BrokenDecorative sword %28gold)#BrokenDecorative sword (gold%29#Broken/viewitem?obj=20483,false
Cavern grubs,20885,https://secure.runescape.com/m=itemdb_oldschool/Cavern+grubs/viewitem?obj=20885,false
Torva full helm#Restored,26382,https://secure.runescape.com/m=itemdb_oldschool/Torva+full+helm#Restored/viewitem?obj=26382,false
Blighted super restore#(4),24598,https://secure.runescape.com/m=itemdb_oldschool/Blighted+super+restore#(4)Blighted super restore#%284)Blighted super restore#(4%29/viewitem?obj=24598,false
Spell (unobtainable item)#Cure Me,9113,https://secure.runescape.com/m=itemdb_oldschool/Spell+(unobtainable+item)#Cure+MeSpell %28unobtainable item)#Cure MeSpell (unobtainable item%29#Cure Me/viewitem?obj=9113,false
