Item name, item ID, item URL, item found on GE
Clue scroll (medium) - NOD MED,7282,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28medium%29+-+NOD+MED/viewitem?obj=7282,false
Hood of ruin,27428,https://secure.runescape.com/m=itemdb_oldschool/Hood+of+ruin/viewitem?obj=27428,false
Alco-augmentator#Processed,30024,https://secure.runescape.com/m=itemdb_oldschool/Alco-augmentator%23Processed/viewitem?obj=30024,false
Balance beam,8027,https://secure.runescape.com/m=itemdb_oldschool/Balance+beam/viewitem?obj=8027,false
Oak dresser (Mahogany Homes),24911,https://secure.runescape.com/m=itemdb_oldschool/Oak+dresser+%28Mahogany+Homes%29/viewitem?obj=24911,false
Red mahogany log,4445,https://secure.runescape.com/m=itemdb_oldschool/Red+mahogany+log/viewitem?obj=4445,false
Clue scroll (easy) - Speak to Gaius in Taverley,2699,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Speak+to+Gaius+in+Taverley/viewitem?obj=2699,false
Bagged daffodils,8453,https://secure.runescape.com/m=itemdb_oldschool/Bagged+daffodils/viewitem?obj=8453,false
Queen's secateurs#Fairytale I,7410,https://secure.runescape.com/m=itemdb_oldschool/Queen%27s+secateurs%23Fairytale+I/viewitem?obj=7410,false
Oak trapdoor#Closed,8367,https://secure.runescape.com/m=itemdb_oldschool/Oak+trapdoor%23Closed/viewitem?obj=8367,false
Cider(m) (keg)#1 pint,5923,https://secure.runescape.com/m=itemdb_oldschool/Cider%28m%29+%28keg%29%231+pint/viewitem?obj=5923,false
Ring of suffering (i)#Uncharged,19710,https://secure.runescape.com/m=itemdb_oldschool/Ring+of+suffering+%28i%29%23Uncharged/viewitem?obj=19710,false
Tzhaar-hur (interface item),21278,https://secure.runescape.com/m=itemdb_oldschool/Tzhaar-hur+%28interface+item%29/viewitem?obj=21278,false
Super antifire potion#(1),21987,https://secure.runescape.com/m=itemdb_oldschool/Super+antifire+potion%23%281%29/viewitem?obj=21987,false
Redberry antelope,30103,https://secure.runescape.com/m=itemdb_oldschool/Redberry+antelope/viewitem?obj=30103,false
Iron scimitar,1323,https://secure.runescape.com/m=itemdb_oldschool/Iron+scimitar/viewitem?obj=1323,false
Runite bolts#Poison,9291,https://secure.runescape.com/m=itemdb_oldschool/Runite+bolts%23Poison/viewitem?obj=9291,false
Sliding piece (Gnome child)#10,20340,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2310/viewitem?obj=20340,false
Sliding piece (Gnome child)#11,20341,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2311/viewitem?obj=20341,false
Sliding piece (Gnome child)#12,20342,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2312/viewitem?obj=20342,false
Icthlarin's shroud (tier 1),27257,https://secure.runescape.com/m=itemdb_oldschool/Icthlarin%27s+shroud+%28tier+1%29/viewitem?obj=27257,false
Half made batta (toad),9482,https://secure.runescape.com/m=itemdb_oldschool/Half+made+batta+%28toad%29/viewitem?obj=9482,false
Black wizard robe (g),12449,https://secure.runescape.com/m=itemdb_oldschool/Black+wizard+robe+%28g%29/viewitem?obj=12449,false
Sliding piece (Gnome child)#13,20343,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2313/viewitem?obj=20343,false
Guthix chaps,10380,https://secure.runescape.com/m=itemdb_oldschool/Guthix+chaps/viewitem?obj=10380,false
Sliding piece (Gnome child)#14,20344,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2314/viewitem?obj=20344,false
Sliding piece (Gnome child)#15,20345,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2315/viewitem?obj=20345,false
Sliding piece (Gnome child)#16,20346,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2316/viewitem?obj=20346,false
Sliding piece (Gnome child)#17,20347,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2317/viewitem?obj=20347,false
Sliding piece (Gnome child)#18,20348,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2318/viewitem?obj=20348,false
Sliding piece (Gnome child)#19,20349,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2319/viewitem?obj=20349,false
Keris partisan of corruption,27287,https://secure.runescape.com/m=itemdb_oldschool/Keris+partisan+of+corruption/viewitem?obj=27287,false
Steel kiteshield (Kandarin),8764,https://secure.runescape.com/m=itemdb_oldschool/Steel+kiteshield+%28Kandarin%29/viewitem?obj=8764,false
Stuffed crawling hand,7982,https://secure.runescape.com/m=itemdb_oldschool/Stuffed+crawling+hand/viewitem?obj=7982,false
Coin pouch#HAM member,22523,https://secure.runescape.com/m=itemdb_oldschool/Coin+pouch%23HAM+member/viewitem?obj=22523,false
Xerician hat,13385,https://secure.runescape.com/m=itemdb_oldschool/Xerician+hat/viewitem?obj=13385,false
Eternal gem,21270,https://secure.runescape.com/m=itemdb_oldschool/Eternal+gem/viewitem?obj=21270,false
Cushioned basket,8238,https://secure.runescape.com/m=itemdb_oldschool/Cushioned+basket/viewitem?obj=8238,false
Green robe top,638,https://secure.runescape.com/m=itemdb_oldschool/Green+robe+top/viewitem?obj=638,false
Graceful cape (Arceuus)#Worn,13582,https://secure.runescape.com/m=itemdb_oldschool/Graceful+cape+%28Arceuus%29%23Worn/viewitem?obj=13582,false
Prael bat (1),20873,https://secure.runescape.com/m=itemdb_oldschool/Prael+bat+%281%29/viewitem?obj=20873,false
Amulet of the eye#Blue,26994,https://secure.runescape.com/m=itemdb_oldschool/Amulet+of+the+eye%23Blue/viewitem?obj=26994,false
Pot of tea (clay)#2 cups,7696,https://secure.runescape.com/m=itemdb_oldschool/Pot+of+tea+%28clay%29%232+cups/viewitem?obj=7696,false
Graceful hood (Piscarilius)#Inventory,13591,https://secure.runescape.com/m=itemdb_oldschool/Graceful+hood+%28Piscarilius%29%23Inventory/viewitem?obj=13591,false
Black wizard hat (g),12453,https://secure.runescape.com/m=itemdb_oldschool/Black+wizard+hat+%28g%29/viewitem?obj=12453,false
Karambwan paste#Poison,3153,https://secure.runescape.com/m=itemdb_oldschool/Karambwan+paste%23Poison/viewitem?obj=3153,false
Lil' creator#Lil' Creator,25348,https://secure.runescape.com/m=itemdb_oldschool/Lil%27+creator%23Lil%27+Creator/viewitem?obj=25348,false
Strange potion (Desert Treasure II),28383,https://secure.runescape.com/m=itemdb_oldschool/Strange+potion+%28Desert+Treasure+II%29/viewitem?obj=28383,false
Gilded smile flag,8967,https://secure.runescape.com/m=itemdb_oldschool/Gilded+smile+flag/viewitem?obj=8967,false
Elder maul,21003,https://secure.runescape.com/m=itemdb_oldschool/Elder+maul/viewitem?obj=21003,true
Steel heraldic helm (Saradomin),8706,https://secure.runescape.com/m=itemdb_oldschool/Steel+heraldic+helm+%28Saradomin%29/viewitem?obj=8706,false
Blurite bar,9467,https://secure.runescape.com/m=itemdb_oldschool/Blurite+bar/viewitem?obj=9467,false
Ground astral rune,11155,https://secure.runescape.com/m=itemdb_oldschool/Ground+astral+rune/viewitem?obj=11155,false
Hangover cure,1504,https://secure.runescape.com/m=itemdb_oldschool/Hangover+cure/viewitem?obj=1504,false
Clue scroll (elite) - 03.46N 08.07W,12111,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+03.46N+08.07W/viewitem?obj=12111,false
Clue scroll (hard) - Yawn in the rogues' general store,10244,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28hard%29+-+Yawn+in+the+rogues%27+general+store/viewitem?obj=10244,false
Kebbit spike,10105,https://secure.runescape.com/m=itemdb_oldschool/Kebbit+spike/viewitem?obj=10105,false
Sigil of the fortune farmer#Attuned,26110,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+the+fortune+farmer%23Attuned/viewitem?obj=26110,false
Ornate rejuvenation pool#Fiery,20643,https://secure.runescape.com/m=itemdb_oldschool/Ornate+rejuvenation+pool%23Fiery/viewitem?obj=20643,false
Raging echoes steel trophy,30473,https://secure.runescape.com/m=itemdb_oldschool/Raging+echoes+steel+trophy/viewitem?obj=30473,false
Sliding piece (Gnome child)#20,20350,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2320/viewitem?obj=20350,false
Sliding piece (Gnome child)#21,20351,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2321/viewitem?obj=20351,false
Sliding piece (Gnome child)#22,20352,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2322/viewitem?obj=20352,false
Sliding piece (Gnome child)#23,20353,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2323/viewitem?obj=20353,false
Hardcore group ironman helm,26170,https://secure.runescape.com/m=itemdb_oldschool/Hardcore+group+ironman+helm/viewitem?obj=26170,false
Ancient ceremonial mask,26225,https://secure.runescape.com/m=itemdb_oldschool/Ancient+ceremonial+mask/viewitem?obj=26225,false
Sliding piece (Gnome child)#24,20354,https://secure.runescape.com/m=itemdb_oldschool/Sliding+piece+%28Gnome+child%29%2324/viewitem?obj=20354,false
Grimy snake weed,1525,https://secure.runescape.com/m=itemdb_oldschool/Grimy+snake+weed/viewitem?obj=1525,false
Herblore cape#Trimmed,9775,https://secure.runescape.com/m=itemdb_oldschool/Herblore+cape%23Trimmed/viewitem?obj=9775,false
Graceful legs (Kourend)#Worn,13674,https://secure.runescape.com/m=itemdb_oldschool/Graceful+legs+%28Kourend%29%23Worn/viewitem?obj=13674,false
Cave goblin skull#Polished,7907,https://secure.runescape.com/m=itemdb_oldschool/Cave+goblin+skull%23Polished/viewitem?obj=7907,false
Clue scroll (elite) - DR HITMAN,12134,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+DR+HITMAN/viewitem?obj=12134,false
Diamond bolts (e),9243,https://secure.runescape.com/m=itemdb_oldschool/Diamond+bolts+%28e%29/viewitem?obj=9243,false
Pink headband,12305,https://secure.runescape.com/m=itemdb_oldschool/Pink+headband/viewitem?obj=12305,false
Map piece#12,22020,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2312/viewitem?obj=22020,false
Map piece#13,22021,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2313/viewitem?obj=22021,false
Clue scroll (hard) - Snah? I feel all confused, like one of those cakes,2792,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28hard%29+-+Snah%3F+I+feel+all+confused%2C+like+one+of+those+cakes/viewitem?obj=2792,false
Map piece#10,22018,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2310/viewitem?obj=22018,false
Small meat pouch#Closed,29295,https://secure.runescape.com/m=itemdb_oldschool/Small+meat+pouch%23Closed/viewitem?obj=29295,false
Map piece#11,22019,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2311/viewitem?obj=22019,false
Clue scroll (medium) - LARK IN DOG,7284,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28medium%29+-+LARK+IN+DOG/viewitem?obj=7284,false
Map piece#16,22024,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2316/viewitem?obj=22024,false
Odd key,28430,https://secure.runescape.com/m=itemdb_oldschool/Odd+key/viewitem?obj=28430,false
Yellow flowers,2466,https://secure.runescape.com/m=itemdb_oldschool/Yellow+flowers/viewitem?obj=2466,false
Map piece#17,22025,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2317/viewitem?obj=22025,false
Map piece#14,22022,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2314/viewitem?obj=22022,false
Map piece#15,22023,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2315/viewitem?obj=22023,false
Adamant heraldic helm (Fairy),22167,https://secure.runescape.com/m=itemdb_oldschool/Adamant+heraldic+helm+%28Fairy%29/viewitem?obj=22167,false
Magic logs,1513,https://secure.runescape.com/m=itemdb_oldschool/Magic+logs/viewitem?obj=1513,false
Mystic robe top (or),26533,https://secure.runescape.com/m=itemdb_oldschool/Mystic+robe+top+%28or%29/viewitem?obj=26533,false
Shoe (interface item)#Basic, brown, male,3680,https://secure.runescape.com/m=itemdb_oldschool/Shoe+%28interface+item%29%23Basic%2C+brown%2C+male/viewitem?obj=3680,false
Clue scroll (medium) - PEATY PERT,2856,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28medium%29+-+PEATY+PERT/viewitem?obj=2856,false
Agility cape#Untrimmed,9771,https://secure.runescape.com/m=itemdb_oldschool/Agility+cape%23Untrimmed/viewitem?obj=9771,false
Clue scroll (elite) - Salute by the Charcoal Burners,25786,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+Salute+by+the+Charcoal+Burners/viewitem?obj=25786,false
Magus vestige,28281,https://secure.runescape.com/m=itemdb_oldschool/Magus+vestige/viewitem?obj=28281,false
Ectophial#Empty,4252,https://secure.runescape.com/m=itemdb_oldschool/Ectophial%23Empty/viewitem?obj=4252,false
Astronomical chart,8355,https://secure.runescape.com/m=itemdb_oldschool/Astronomical+chart/viewitem?obj=8355,false
Lava dragon bones,11943,https://secure.runescape.com/m=itemdb_oldschool/Lava+dragon+bones/viewitem?obj=11943,false
Sandstone#5kg,6975,https://secure.runescape.com/m=itemdb_oldschool/Sandstone%235kg/viewitem?obj=6975,false
Cursed phalanx,27248,https://secure.runescape.com/m=itemdb_oldschool/Cursed+phalanx/viewitem?obj=27248,false
Banner (Dorgeshuun),8654,https://secure.runescape.com/m=itemdb_oldschool/Banner+%28Dorgeshuun%29/viewitem?obj=8654,false
Flamtaer hammer,3678,https://secure.runescape.com/m=itemdb_oldschool/Flamtaer+hammer/viewitem?obj=3678,false
Oak magic wardrobe#Open,8040,https://secure.runescape.com/m=itemdb_oldschool/Oak+magic+wardrobe%23Open/viewitem?obj=8040,false
Ranging cape#Untrimmed,9756,https://secure.runescape.com/m=itemdb_oldschool/Ranging+cape%23Untrimmed/viewitem?obj=9756,false
Oak toy box#Open,9836,https://secure.runescape.com/m=itemdb_oldschool/Oak+toy+box%23Open/viewitem?obj=9836,false
Canopic jar#Scabaras,4680,https://secure.runescape.com/m=itemdb_oldschool/Canopic+jar%23Scabaras/viewitem?obj=4680,false
Sweetcorn seed,5320,https://secure.runescape.com/m=itemdb_oldschool/Sweetcorn+seed/viewitem?obj=5320,false
Clan wars cape (PvP Championship)#Clean-shaven,21401,https://secure.runescape.com/m=itemdb_oldschool/Clan+wars+cape+%28PvP+Championship%29%23Clean-shaven/viewitem?obj=21401,false
Centurion cuirass#Locked,26722,https://secure.runescape.com/m=itemdb_oldschool/Centurion+cuirass%23Locked/viewitem?obj=26722,false
Moonclan manual,9078,https://secure.runescape.com/m=itemdb_oldschool/Moonclan+manual/viewitem?obj=9078,false
Gilded scimitar,12389,https://secure.runescape.com/m=itemdb_oldschool/Gilded+scimitar/viewitem?obj=12389,false
Archaic emblem (discontinued)#Tier 1,12747,https://secure.runescape.com/m=itemdb_oldschool/Archaic+emblem+%28discontinued%29%23Tier+1/viewitem?obj=12747,false
Shaikahan bones,3123,https://secure.runescape.com/m=itemdb_oldschool/Shaikahan+bones/viewitem?obj=3123,false
Sigil of the forager#Un-attuned,26102,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+the+forager%23Un-attuned/viewitem?obj=26102,false
Fishing explosive (interface item),6660,https://secure.runescape.com/m=itemdb_oldschool/Fishing+explosive+%28interface+item%29/viewitem?obj=6660,false
Fancy hedge,8207,https://secure.runescape.com/m=itemdb_oldschool/Fancy+hedge/viewitem?obj=8207,false
Clue scroll (medium) - 22.30N 03.01E,7305,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28medium%29+-+22.30N+03.01E/viewitem?obj=7305,false
Yew shortbow,857,https://secure.runescape.com/m=itemdb_oldschool/Yew+shortbow/viewitem?obj=857,false
Defence hood,9755,https://secure.runescape.com/m=itemdb_oldschool/Defence+hood/viewitem?obj=9755,false
Crone-made amulet,10500,https://secure.runescape.com/m=itemdb_oldschool/Crone-made+amulet/viewitem?obj=10500,false
Aldarin teleport,30149,https://secure.runescape.com/m=itemdb_oldschool/Aldarin+teleport/viewitem?obj=30149,false
Orange pumpkin (2024 Halloween event)#Disgusted,30196,https://secure.runescape.com/m=itemdb_oldschool/Orange+pumpkin+%282024+Halloween+event%29%23Disgusted/viewitem?obj=30196,false
Unholy symbol,1724,https://secure.runescape.com/m=itemdb_oldschool/Unholy+symbol/viewitem?obj=1724,false
Samurai greaves,20044,https://secure.runescape.com/m=itemdb_oldschool/Samurai+greaves/viewitem?obj=20044,true
Round shield (Construction)#Fairy,8105,https://secure.runescape.com/m=itemdb_oldschool/Round+shield+%28Construction%29%23Fairy/viewitem?obj=8105,false
Blindweed,6711,https://secure.runescape.com/m=itemdb_oldschool/Blindweed/viewitem?obj=6711,false
Tanning wheel,26931,https://secure.runescape.com/m=itemdb_oldschool/Tanning+wheel/viewitem?obj=26931,false
Blue wizard robe,577,https://secure.runescape.com/m=itemdb_oldschool/Blue+wizard+robe/viewitem?obj=577,false
Mushroom &amp; onion,7066,https://secure.runescape.com/m=itemdb_oldschool/Mushroom+%26amp%3B+onion/viewitem?obj=7066,false
Adamant full helm,1161,https://secure.runescape.com/m=itemdb_oldschool/Adamant+full+helm/viewitem?obj=1161,false
Farmer's strawhat (animation item)#Female,21254,https://secure.runescape.com/m=itemdb_oldschool/Farmer%27s+strawhat+%28animation+item%29%23Female/viewitem?obj=21254,false
Map piece#20,22028,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2320/viewitem?obj=22028,false
Map piece#23,22031,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2323/viewitem?obj=22031,false
Map piece#24,22032,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2324/viewitem?obj=22032,false
Map piece#21,22029,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2321/viewitem?obj=22029,false
Map piece#22,22030,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2322/viewitem?obj=22030,false
Clue scroll (hard) - OVEXON,19898,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28hard%29+-+OVEXON/viewitem?obj=19898,false
Map piece#18,22026,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2318/viewitem?obj=22026,false
Map piece#19,22027,https://secure.runescape.com/m=itemdb_oldschool/Map+piece%2319/viewitem?obj=22027,false
Witch top,27475,https://secure.runescape.com/m=itemdb_oldschool/Witch+top/viewitem?obj=27475,false
Herb tea mix#Harralander, marrentill and guam,4478,https://secure.runescape.com/m=itemdb_oldschool/Herb+tea+mix%23Harralander%2C+marrentill+and+guam/viewitem?obj=4478,false
Assembler max cape#Normal,21898,https://secure.runescape.com/m=itemdb_oldschool/Assembler+max+cape%23Normal/viewitem?obj=21898,false
Blood rune (Barbarian Assault),11697,https://secure.runescape.com/m=itemdb_oldschool/Blood+rune+%28Barbarian+Assault%29/viewitem?obj=11697,false
Zogre bonemeal,4852,https://secure.runescape.com/m=itemdb_oldschool/Zogre+bonemeal/viewitem?obj=4852,false
Teak kitchen table (flatpack),8532,https://secure.runescape.com/m=itemdb_oldschool/Teak+kitchen+table+%28flatpack%29/viewitem?obj=8532,false
Clue nest (beginner),23127,https://secure.runescape.com/m=itemdb_oldschool/Clue+nest+%28beginner%29/viewitem?obj=23127,false
Black crystal,23782,https://secure.runescape.com/m=itemdb_oldschool/Black+crystal/viewitem?obj=23782,false
Corrupted vesta's chainbody (bh)#Inactive,27965,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+vesta%27s+chainbody+%28bh%29%23Inactive/viewitem?obj=27965,false
Chicken head,11021,https://secure.runescape.com/m=itemdb_oldschool/Chicken+head/viewitem?obj=11021,false
Group ironman bracers,26168,https://secure.runescape.com/m=itemdb_oldschool/Group+ironman+bracers/viewitem?obj=26168,false
Ugthanki kebab (smelling),1883,https://secure.runescape.com/m=itemdb_oldschool/Ugthanki+kebab+%28smelling%29/viewitem?obj=1883,false
Black helm (h1),10306,https://secure.runescape.com/m=itemdb_oldschool/Black+helm+%28h1%29/viewitem?obj=10306,false
Incomplete heavy ballista,19598,https://secure.runescape.com/m=itemdb_oldschool/Incomplete+heavy+ballista/viewitem?obj=19598,false
Crawling hand (interface item),4133,https://secure.runescape.com/m=itemdb_oldschool/Crawling+hand+%28interface+item%29/viewitem?obj=4133,false
Bob icon,8061,https://secure.runescape.com/m=itemdb_oldschool/Bob+icon/viewitem?obj=8061,false
Journal page,24686,https://secure.runescape.com/m=itemdb_oldschool/Journal+page/viewitem?obj=24686,false
Adamant knife#(unp),867,https://secure.runescape.com/m=itemdb_oldschool/Adamant+knife%23%28unp%29/viewitem?obj=867,false
Clue scroll (easy) - On the Shore,23159,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+On+the+Shore/viewitem?obj=23159,false
Kodai wand (Last Man Standing),23626,https://secure.runescape.com/m=itemdb_oldschool/Kodai+wand+%28Last+Man+Standing%29/viewitem?obj=23626,false
Clue scroll (easy) - Talk to the Slayer Master in Burthorpe,23165,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Talk+to+the+Slayer+Master+in+Burthorpe/viewitem?obj=23165,false
Echo virtus mask,30437,https://secure.runescape.com/m=itemdb_oldschool/Echo+virtus+mask/viewitem?obj=30437,false
Bronze platebody (g),12205,https://secure.runescape.com/m=itemdb_oldschool/Bronze+platebody+%28g%29/viewitem?obj=12205,false
Oak blackjack,4599,https://secure.runescape.com/m=itemdb_oldschool/Oak+blackjack/viewitem?obj=4599,false
Spirit seedling#Unwatered,5363,https://secure.runescape.com/m=itemdb_oldschool/Spirit+seedling%23Unwatered/viewitem?obj=5363,false
Royal accord of twill#A Kingdom Divided,25817,https://secure.runescape.com/m=itemdb_oldschool/Royal+accord+of+twill%23A+Kingdom+Divided/viewitem?obj=25817,false
Killing of a king,13527,https://secure.runescape.com/m=itemdb_oldschool/Killing+of+a+king/viewitem?obj=13527,false
Magic cape rack (flatpack),9848,https://secure.runescape.com/m=itemdb_oldschool/Magic+cape+rack+%28flatpack%29/viewitem?obj=9848,false
Spell (unobtainable item)#Bind,3283,https://secure.runescape.com/m=itemdb_oldschool/Spell+%28unobtainable+item%29%23Bind/viewitem?obj=3283,false
Raging echoes rug (Construction)#4x6,30501,https://secure.runescape.com/m=itemdb_oldschool/Raging+echoes+rug+%28Construction%29%234x6/viewitem?obj=30501,false
Raging echoes rug (Construction)#4x4,30501,https://secure.runescape.com/m=itemdb_oldschool/Raging+echoes+rug+%28Construction%29%234x4/viewitem?obj=30501,false
Clue scroll (elite) - 08.15N 35.24E,12103,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+08.15N+35.24E/viewitem?obj=12103,false
Dni23 legs longnarrowskirt,29756,https://secure.runescape.com/m=itemdb_oldschool/Dni23+legs+longnarrowskirt/viewitem?obj=29756,false
Tecu salamander,28834,https://secure.runescape.com/m=itemdb_oldschool/Tecu+salamander/viewitem?obj=28834,false
Swamp cave bug (interface item),4521,https://secure.runescape.com/m=itemdb_oldschool/Swamp+cave+bug+%28interface+item%29/viewitem?obj=4521,false
Crystal shield (i)#3/10,11767,https://secure.runescape.com/m=itemdb_oldschool/Crystal+shield+%28i%29%233%2F10/viewitem?obj=11767,false
Oak altar#Zamorak,8062,https://secure.runescape.com/m=itemdb_oldschool/Oak+altar%23Zamorak/viewitem?obj=8062,false
Oak armour case#Closed,9826,https://secure.runescape.com/m=itemdb_oldschool/Oak+armour+case%23Closed/viewitem?obj=9826,false
Dirty shirt,29521,https://secure.runescape.com/m=itemdb_oldschool/Dirty+shirt/viewitem?obj=29521,false
Gardening boots,5345,https://secure.runescape.com/m=itemdb_oldschool/Gardening+boots/viewitem?obj=5345,false
Fresh easter egg,21217,https://secure.runescape.com/m=itemdb_oldschool/Fresh+easter+egg/viewitem?obj=21217,false
Fossilised mushroom,21598,https://secure.runescape.com/m=itemdb_oldschool/Fossilised+mushroom/viewitem?obj=21598,false
Fire element staff crown,30631,https://secure.runescape.com/m=itemdb_oldschool/Fire+element+staff+crown/viewitem?obj=30631,false
Clue scroll (hard) - Subterranea,23176,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28hard%29+-+Subterranea/viewitem?obj=23176,false
Celestial globe (flatpack),8636,https://secure.runescape.com/m=itemdb_oldschool/Celestial+globe+%28flatpack%29/viewitem?obj=8636,false
Wyrmling bones,28899,https://secure.runescape.com/m=itemdb_oldschool/Wyrmling+bones/viewitem?obj=28899,false
Very long rope,28363,https://secure.runescape.com/m=itemdb_oldschool/Very+long+rope/viewitem?obj=28363,false
Moonlight grub paste,29079,https://secure.runescape.com/m=itemdb_oldschool/Moonlight+grub+paste/viewitem?obj=29079,false
Puzzle box#Castle,2795,https://secure.runescape.com/m=itemdb_oldschool/Puzzle+box%23Castle/viewitem?obj=2795,false
Clue scroll (elite) - You'll have to plug your nose if you use this source of herbs,19802,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+You%27ll+have+to+plug+your+nose+if+you+use+this+source+of+herbs/viewitem?obj=19802,false
Ancient bracers,12490,https://secure.runescape.com/m=itemdb_oldschool/Ancient+bracers/viewitem?obj=12490,false
Ghrazi rapier (Last Man Standing),23628,https://secure.runescape.com/m=itemdb_oldschool/Ghrazi+rapier+%28Last+Man+Standing%29/viewitem?obj=23628,false
Trailblazer trousers (t1),25034,https://secure.runescape.com/m=itemdb_oldschool/Trailblazer+trousers+%28t1%29/viewitem?obj=25034,false
Elder cadantine potion (unf),23800,https://secure.runescape.com/m=itemdb_oldschool/Elder+cadantine+potion+%28unf%29/viewitem?obj=23800,false
Wooden shelves 1#Utensil,8223,https://secure.runescape.com/m=itemdb_oldschool/Wooden+shelves+1%23Utensil/viewitem?obj=8223,false
Wooden fence,8197,https://secure.runescape.com/m=itemdb_oldschool/Wooden+fence/viewitem?obj=8197,false
Chaos elemental (unobtainable item),12694,https://secure.runescape.com/m=itemdb_oldschool/Chaos+elemental+%28unobtainable+item%29/viewitem?obj=12694,false
Green crystal (Mourning's End Part II),6642,https://secure.runescape.com/m=itemdb_oldschool/Green+crystal+%28Mourning%27s+End+Part+II%29/viewitem?obj=6642,false
Clue scroll (hard) - Beckon on the east coast of the Kharazi Jungle,12544,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28hard%29+-+Beckon+on+the+east+coast+of+the+Kharazi+Jungle/viewitem?obj=12544,false
Gnome child icon (Construction),25319,https://secure.runescape.com/m=itemdb_oldschool/Gnome+child+icon+%28Construction%29/viewitem?obj=25319,false
Strawberry,5504,https://secure.runescape.com/m=itemdb_oldschool/Strawberry/viewitem?obj=5504,false
Teak armchair,8314,https://secure.runescape.com/m=itemdb_oldschool/Teak+armchair/viewitem?obj=8314,false
Blessed babywyrm bones,29354,https://secure.runescape.com/m=itemdb_oldschool/Blessed+babywyrm+bones/viewitem?obj=29354,false
Icthlarin's shroud (tier 5),27265,https://secure.runescape.com/m=itemdb_oldschool/Icthlarin%27s+shroud+%28tier+5%29/viewitem?obj=27265,false
Imbued barronite,28806,https://secure.runescape.com/m=itemdb_oldschool/Imbued+barronite/viewitem?obj=28806,false
Ecto-token,4278,https://secure.runescape.com/m=itemdb_oldschool/Ecto-token/viewitem?obj=4278,false
Fremennik shield,3758,https://secure.runescape.com/m=itemdb_oldschool/Fremennik+shield/viewitem?obj=3758,false
Clue geode (hard),20362,https://secure.runescape.com/m=itemdb_oldschool/Clue+geode+%28hard%29/viewitem?obj=20362,false
